,id,created_at,text
12677,1396238470855761920,2021-05-22T22:56:06.000Z,#Eurovision #BarbaraPravi  f*****g disgrace
12688,1396238452669169674,2021-05-22T22:56:02.000Z,@Babpravi hi i am in love with you
12699,1396238436378546177,2021-05-22T22:55:58.000Z,so so proud of you. you were amazing for every second of that performance. runner up is an amazing achievement and know that the netherlands had your back. voila! 🤍🤍@Babpravi
12705,1396238433769635842,2021-05-22T22:55:58.000Z,@Pouix1 @EmmanuelMacron @Babpravi Maybe don't resort to insults before being actually factually correct. 🤦🏼‍♂️
12709,1396238431815094276,2021-05-22T22:55:57.000Z,@Noesis14 @EmmanuelMacron @Babpravi Idem
12752,1396238363926147072,2021-05-22T22:55:41.000Z,Rock will never die!!!!!  #grazieregazzi #eurovision  This metalhead liked the French entry best though. @Babpravi @thisismaneskin
12766,1396238341486661632,2021-05-22T22:55:36.000Z,"@kevinjaybe @EmmanuelMacron @Babpravi you're welcome, and as we say here: ""on t'enmerde🖕🏼""."
12779,1396238327603421188,2021-05-22T22:55:32.000Z,@EurovisionF2 @Babpravi HARD ROCK ITALIEN 🤢🤢
12853,1396238228777222147,2021-05-22T22:55:09.000Z,@kevinjaybe @EmmanuelMacron @Babpravi Well... French is litteraly the official language of ESC....
12862,1396238221672128512,2021-05-22T22:55:07.000Z,You’re still my winner @Babpravi 😘🇫🇷 #Eurovision
12867,1396238214248157194,2021-05-22T22:55:05.000Z,@kevinjaybe @EmmanuelMacron @Babpravi French is the official language of Eurovision because we CREATE it + she gave point in french then in english. Open your ears.
12892,1396238177355145221,2021-05-22T22:54:56.000Z,@Babpravi you were amazing! 👏🏻👏🏻👏🏻🎊 My true winner!
12894,1396238175069212682,2021-05-22T22:54:56.000Z,@HRochemontITC @EmmanuelMacron @Babpravi I guess you tuned out for the entire good evening etc part.
12899,1396238170950352898,2021-05-22T22:54:55.000Z,@PopCrave WHAT THE HELL @Babpravi deserved to win
12914,1396238148515082245,2021-05-22T22:54:50.000Z,"@worldcatlover @Eurovision @Babpravi The union no, in Europe yes 🤣"
12931,1396238126050381828,2021-05-22T22:54:44.000Z,"Congrats to the winner of ESC2021 Italy and Måneskin! Also congrats to a second place, France and the wonderful Barbara Pravi 🙏🎶 #ESC2021 #maneskin #Eurovision2021 #italy #BarbaraPravi #france"
12935,1396238121784725507,2021-05-22T22:54:43.000Z,"Oooohh #Italy is the winner of #Eurovision, congratulations ! Also bravo to #BarbaraPravi !!! #France has now the best ranking since a very very long time ! So proud and so happy😍"
12961,1396238091795435523,2021-05-22T22:54:36.000Z,Robbed 🇫🇷 Italy ????? #bollox @Babpravi  #vivelefrance  @bbceurovision  #Eurovision2021  #EUROVISION
12967,1396238081506824193,2021-05-22T22:54:34.000Z,HOWEVER Runner-Ups won‘t get forget ❤️🇫🇷 Love u @Babpravi ❤️❤️❤️❤️❤️❤️❤️ #Eurovision
12969,1396238078306660362,2021-05-22T22:54:33.000Z,#BarbaraPravi right now  #Eurovision https://t.co/cnDy9D8YYj
12973,1396238075983024129,2021-05-22T22:54:32.000Z,"@kevinjaybe @EmmanuelMacron @Babpravi False. Few others countries did the same. And for your information, french, like english is the official Eurovision language. Same goes for the Olympics Games."
12976,1396238073093033985,2021-05-22T22:54:32.000Z,Disappointed but it is what it is. Thank you #Eurovision for introducing me to @Babpravi ❤️ Vive la France 🇫🇷
12979,1396238064142458880,2021-05-22T22:54:29.000Z,@kevinjaybe @EmmanuelMacron @Babpravi all countries spoke in their languages ​​besides English ...
12983,1396238056412237828,2021-05-22T22:54:28.000Z,@EurovisionF2 @Babpravi Great finish for France! Congratulations!
13043,1396237976246571008,2021-05-22T22:54:09.000Z,You are the first in my heart @Babpravi
13050,1396237967602159618,2021-05-22T22:54:06.000Z,"@kevinjaybe @EmmanuelMacron @Babpravi She presented in english darling, ""twelve points go to Greece"" open your ears next year 😘"
13072,1396237944323780608,2021-05-22T22:54:01.000Z,"@Babpravi Ma’am, i’m not a french speaking person, but your song was the most beautiful song of the Eurovision song festival this year, and i loved it and voted for it. No matter what the end result of the voting was, in my eyes, you where the best ma’am! Greetings fromout the netherlands~"
13080,1396237930822307842,2021-05-22T22:53:58.000Z,Congratulations to Italy !!!! I'm still so proud of you @Babpravi So proud to be French tonight thanks to you ❤ #Eurovision
13082,1396237927953350659,2021-05-22T22:53:57.000Z,Unfortunatly my fave didn’t win. @Babpravi https://t.co/b1hHB7C91f
13109,1396237896328400897,2021-05-22T22:53:49.000Z,"Great song, too bad you didn’t win. You were beautiful to watch and listen to #BarbaraPravi #Eurovision"
13110,1396237890913439746,2021-05-22T22:53:48.000Z,@EmmanuelMacron @Babpravi Lol t ki?
13133,1396237856683839490,2021-05-22T22:53:40.000Z,"We called it at the start of the night, purely because we have listened to @ManeskinItalia before. But France stole our heart on the night! Well deserved Italy, you're our winner   #BarbaraPravi #Eurovision2021"
13135,1396237853294727175,2021-05-22T22:53:39.000Z,@Babpravi  on attend ton album #Eurovision
13138,1396237852380483595,2021-05-22T22:53:39.000Z,Congratulations @Babpravi for your second place at Eurovision 2021 it's a very very good place! #Eurovision #BarbaraPravi
13144,1396237843274604544,2021-05-22T22:53:37.000Z,"""Rock'n roll NEVER DIES !!!"" #ITA #Italy #Eurovision #Eurovision2021 Bravo #BarbaraPravi pour sa 2e place."
13183,1396237804263325698,2021-05-22T22:53:28.000Z,juste merciiiiiiis #BarbaraPravi
13201,1396237781697916930,2021-05-22T22:53:22.000Z,@Babpravi your smile is ❤️
13237,1396237739813740547,2021-05-22T22:53:12.000Z,Congrats to #Italy on winning @Eurovision but #BarbaraPravi is the winner in my opinion. #Voila ! Loved the shows and as a Dutchmen I am proud off @chantaljanzen @JanSmit @NikkieTutorials &amp; @EdsiliaRombley what a performance!!! @AVROTROS #maneskin #Rotterdam
13275,1396237704438898692,2021-05-22T22:53:04.000Z,@Babpravi  OOOHHHHH MYYYYY GOOOOODDDDD!!!!! 🌌💜🌹🌹💎💖🎈😊🌌💜🌹💎💖🎈😊 #Eurovision
13294,1396237689851195396,2021-05-22T22:53:00.000Z,France you won our hearts ❤ #TrueWinner #Eurovision2021 #Voila #France #BarbaraPravi
13301,1396237685677858821,2021-05-22T22:52:59.000Z,@EmmanuelMacron @Babpravi Pauv'gars
13302,1396237685543608320,2021-05-22T22:52:59.000Z,@BobbyParker81 @Babpravi i saw her first. 😉
13307,1396237679554084866,2021-05-22T22:52:58.000Z,@matt_lef_ @EmmanuelMacron @Babpravi MACRON EXPLOSION
13310,1396237675108175874,2021-05-22T22:52:57.000Z,nothing but respect for my winner ♥️♥️♥️ #Eurovision #BarbaraPravi https://t.co/qu6r0DrqtZ
13317,1396237671257853958,2021-05-22T22:52:56.000Z,@Babpravi bravo....what'else
13331,1396237658716729344,2021-05-22T22:52:53.000Z,@Babpravi you looked super cute today #Eurovision
13378,1396237612860559364,2021-05-22T22:52:42.000Z,So you have to dress like you just left an SM dungeon and make an awful lot of noise to win the #Eurovision2021 songfestival   My bet was #BarbaraPravi or the group from #Portugal #TheBlackMamba   But alas   @lopcute https://t.co/nwbypZAeyF
13483,1396237531067338757,2021-05-22T22:52:22.000Z,No way! My winners are @Babpravi and @GjonsTearsFans #Eurovision
13492,1396237526004899844,2021-05-22T22:52:21.000Z,Personally at the end I was going for @Babpravi . She just seemed genuinely pleased to be there. #Eurovision
13500,1396237517695950850,2021-05-22T22:52:19.000Z,france top-1 for me  #Eurovision #BarbaraPravi
13521,1396237500738310146,2021-05-22T22:52:15.000Z,"Also so so so proud of @Babpravi , such a tough year and she fucking SMASHED IT #Eurovision"
13591,1396237444505378822,2021-05-22T22:52:02.000Z,@EmmanuelMacron @Babpravi I'm so embarrassed for my country getting 0 points but regardless I wish France won they were clearly the best
13596,1396237442177449991,2021-05-22T22:52:01.000Z,"Although #Italy was good too, my favourite was #France with #BarbaraPravi and #Voila. Congratulations for 2nd place. #Eurovision"
13598,1396237441510658049,2021-05-22T22:52:01.000Z,🔴 #Eurovision  Grand Final:  Combined results  And the winner is…  🏅@thisismaneskin #Italy 🇮🇹 🥳  🥈@Babpravi #France 🇫🇷 🥉 Gjon’s Tears #Switzerland 🇨🇭  Congratulations! https://t.co/oKgUO8lyQr
13607,1396237436359950339,2021-05-22T22:52:00.000Z,#Eurovision Well done to @Babpravi  #France She will be around for many years to come I predict...👏👏
13626,1396237420861984768,2021-05-22T22:51:56.000Z,@barnsleysime @Babpravi Crikey.
13651,1396237401815666690,2021-05-22T22:51:52.000Z,@missfuruba @Babpravi Amen !
13674,1396237385445384199,2021-05-22T22:51:48.000Z,@cwillem @Babpravi @EurovisionF2 @Eurovision grand bravo à @Babpravi 👏❤🌹warm congrats to the winner and all the participants👏👏👏 thanks for the amazing show💥 #Eurovision
13706,1396237361827155969,2021-05-22T22:51:42.000Z,@benjaminrabier @Babpravi 499 points...
13723,1396237346035613699,2021-05-22T22:51:38.000Z,"2nd place, probably the best we did in foreverrrr, and with a beautiful song, bravo @Babpravi ✨"
13761,1396237318151942144,2021-05-22T22:51:32.000Z,ILY BOTH YOU KILLED IT!!!!! @dadimakesmusic @Babpravi ❤️❤️❤️❤️
13765,1396237317732507649,2021-05-22T22:51:32.000Z,@EmmanuelMacron @Babpravi Freeze corleone a l’Eurovision 2022 ?
13767,1396237317002735616,2021-05-22T22:51:31.000Z,My favourite for the #EUROVISION @Babpravi finishing 2nd for #France! ❤️🙏
13782,1396237308861599750,2021-05-22T22:51:29.000Z,@EmmanuelMacron @Babpravi And congrats to France as well for being the only country to present their points in French. 👎🏼
13787,1396237306386948096,2021-05-22T22:51:29.000Z,#Eurovision  @Babpravi and @destinymusicmt were completely robbed!
13805,1396237292524687364,2021-05-22T22:51:26.000Z,@OnVousRegarde @EmmanuelMacron @Babpravi I know.
13822,1396237279136473090,2021-05-22T22:51:22.000Z,On t'aime @Babpravi !!!! ❤
13824,1396237278700244993,2021-05-22T22:51:22.000Z,I am so proud of Barbara. It's the first time I get to see such a score from France. Thank you so much @Babpravi ❤ my heart has been beating with your song for months and nothing will change that ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
13863,1396237241647869956,2021-05-22T22:51:13.000Z,@Babpravi 2 eme !!!!! 2 eme ❤️❤️❤️❤️
13884,1396237217174011911,2021-05-22T22:51:08.000Z,"Despite everything @Babpravi is the best, dare me"
13895,1396237208261120000,2021-05-22T22:51:05.000Z,@EmmanuelMacron @Babpravi You’re actually taking it seriously!
13897,1396237197909667840,2021-05-22T22:51:03.000Z,you're my winner @Babpravi you're just incredible #Eurovision2021  #eurovision
13900,1396237196332617729,2021-05-22T22:51:03.000Z,#Eurovision CONGRATS ITALY!!! And Barbara @Babpravi you still did amazing I'm so proud of you!!❤️
13918,1396237181241470982,2021-05-22T22:50:59.000Z,Imagine @Babpravi and #gionstears as a Duo next year in Italy next year. #Eurovision
13950,1396237155350073347,2021-05-22T22:50:53.000Z,@Babpravi you should have been the winner … I will certainly be following your career and everything you stand for xx
13952,1396237154402111492,2021-05-22T22:50:53.000Z,@lctmat3 @EmmanuelMacron @Babpravi re-ratio
13973,1396237131283107842,2021-05-22T22:50:47.000Z,LINES HAVE CERTAINLY CLOSED.  plenty of sniffles from the Italian table.  llongyfs- but I’ll be following @Babpravi rn. What a discovery!!! 🇫🇷❤️
14041,1396237067873574913,2021-05-22T22:50:32.000Z,France song was best!!! #barbarapravi #voila https://t.co/YbWEXsxdH2
14046,1396237062609776645,2021-05-22T22:50:31.000Z,@EmmanuelMacron @Babpravi France &gt; Italie.
14053,1396237053478809603,2021-05-22T22:50:29.000Z,@EmmanuelMacron @Babpravi ratio
14081,1396237023191740418,2021-05-22T22:50:21.000Z,Really loved @Babpravi but also voted #ITA great two first places #Eurovision 😍😍😍
14106,1396236986906779650,2021-05-22T22:50:13.000Z,Grand bravo @Babpravi !!!!!!
14168,1396236938911305729,2021-05-22T22:50:01.000Z,#France 2nd Congrats !!! 😃🇫🇷 @Babpravi #Eurovision
14217,1396236900592201732,2021-05-22T22:49:52.000Z,aaand this is #Europe ladies and gentlemen 😂🥂 #Italy it is 👏✌ btw Bravo #BarbaraPravi   #Eurovision2021
14256,1396236844879294465,2021-05-22T22:49:39.000Z,Yup!  I was sure of this result 🇮🇹 #Italy is the winner 🏆🥇congratulations to @Babpravi France 🇫🇷 3rd #Eurovision
14276,1396236830845059076,2021-05-22T22:49:35.000Z,#Eurovision @Babpravi is my winner ❤️
14280,1396236828295012357,2021-05-22T22:49:35.000Z,Bravo @Babpravi 👏🏻👏🏻👏🏻 #Eurovision #ESC2021 a 25 points…
14355,1396236750259949577,2021-05-22T22:49:16.000Z,Really sad but we haven't gotten so close to winning and I'm very proud of the song for once :) #BarbaraPravi #Eurovision
14358,1396236748808720384,2021-05-22T22:49:16.000Z,@MA_Jamet Bravo #BarbaraPravi  🇨🇵🇨🇵🇨🇵🇨🇵🇨🇵🇨🇵  2eme!!!
14375,1396236730605375492,2021-05-22T22:49:12.000Z,@Babpravi Pretty girl!!!!
14376,1396236730081202183,2021-05-22T22:49:11.000Z,On t'aime @Babpravi 🇨🇵🇨🇵🇨🇵🇨🇵 ♥️♥️♥️♥️♥️♥️ #Eurovision
14389,1396236709566812160,2021-05-22T22:49:07.000Z,Bravo @Babpravi #Eurovision you made your country proud tonight France 🇫🇷 !!!!
14441,1396236641195413505,2021-05-22T22:48:50.000Z,"At least my vote counted for 5 points. GG France, you were my winner #BarbaraPravi #Eurovision"
14540,1396236518004514818,2021-05-22T22:48:21.000Z,ITALY WON AND FRANCE IS SECOND CONGRATULATIONS #BarbaraPravi #Eurovision
14553,1396236504775659522,2021-05-22T22:48:18.000Z,We were so close #France #Eurovision 😭😭😭😭 thank you @Babpravi 🖤🖤🖤 https://t.co/zsfPVINSzw
14561,1396236495028109312,2021-05-22T22:48:15.000Z,CONGRATULATIONS #Italy #Eurovision #Eurovision2021 . And BRAVO #France  second #BarbaraPravi bravo a vous .
14576,1396236447787720704,2021-05-22T22:48:04.000Z,FRANCE SECOND I'M SO SO SO PROUD OF YOU @Babpravi 💖💖💖 #Eurovision
14582,1396236436622516230,2021-05-22T22:48:01.000Z,Bravo @Babpravi 2eme !!!! #Eurovision
14585,1396236428917493772,2021-05-22T22:48:00.000Z,Wow 2eme bravo @Babpravi #Eurovision2021 #Eurovision
14596,1396236403420368896,2021-05-22T22:47:54.000Z,VOILÀ IT'S A 2ND PLACE !!! 🇫🇷 FRANCE ON THE PODIUM OF EUROPE ! What a evening #Eurovision #Eurovision2021 #FRA @Babpravi https://t.co/U0hOTMcpXc
14623,1396236292510343168,2021-05-22T22:47:27.000Z,😭😭@Babpravi should have won #Eurovision #OpenUp
14628,1396236261510238208,2021-05-22T22:47:20.000Z,@Babpravi Moral Winner!
14637,1396236206732623875,2021-05-22T22:47:07.000Z,Not this year but I loved our song and we did great! Grats' #BarbaraPravi ❤️ #Eurovision
14642,1396236188097425411,2021-05-22T22:47:02.000Z,#Eurovision @Babpravi ROBBED!!!
14648,1396236172993736707,2021-05-22T22:46:59.000Z,@martelf @Eurovision @France2tv @Babpravi So how do I get my free pizza ?
14650,1396236166438035457,2021-05-22T22:46:57.000Z,@yzabell05174184 @Noemie36844401 @AlexNath35 @Babpravi En slibard https://t.co/iVJHEQg4HC
14667,1396236078827384834,2021-05-22T22:46:36.000Z,"Awww bless, well done @Babpravi 🤘🏻 you made me proud to be french ! #Eurovision"
14684,1396236014679515137,2021-05-22T22:46:21.000Z,Congratulations to @Babpravi you did a great job #Eurovision
14709,1396235386729422848,2021-05-22T22:43:51.000Z,Barbara you will be always winner in my heart @Babpravi
14711,1396235321256386560,2021-05-22T22:43:36.000Z,@Eurovision @Babpravi charming! For France 🥖🥖🥖!
14719,1396234948261068800,2021-05-22T22:42:07.000Z,you’ll never be glamour @Babpravi
14721,1396234928090755076,2021-05-22T22:42:02.000Z,Omg go @Babpravi #FRA #Eurovision https://t.co/odxTAODJjn
14731,1396234479820316672,2021-05-22T22:40:15.000Z,GO FRANCE 🇫🇷 #Eurovision #Eurovision2021 #BarbaraPravi
14746,1396234147245568001,2021-05-22T22:38:56.000Z,Let's go @Babpravi  ! 🎶🇫🇷 #Eurovision  #BarbaraPravi  #Eurovision2021
14751,1396233854797721611,2021-05-22T22:37:46.000Z,Stressant 😰 @Babpravi #Eurovision
14759,1396233482142195712,2021-05-22T22:36:17.000Z,#Eurovision stress ultime !! @Babpravi
14765,1396233393973645316,2021-05-22T22:35:56.000Z,pretty french lady has a twitter @Babpravi 😍😍😍😍 https://t.co/enw1ANw6MF
14781,1396232770612088837,2021-05-22T22:33:27.000Z,Love your song @Babpravi wonderful performance! Where did you get your red white and blue zip hoodie?? 😍 good luck tonight!!
14788,1396232715729506305,2021-05-22T22:33:14.000Z,@AlexNath35 @Brocketaz13 @Babpravi En slip Alex !!!! https://t.co/W24cd2AVFH
14789,1396232707550728197,2021-05-22T22:33:12.000Z,"Anyone knows where to buy the red, blue and white shirt that @Babpravi wear in the eurovision song contest green room? 😍 #Eurovision #Eurovision2021"
14807,1396232449315774464,2021-05-22T22:32:11.000Z,@grahnort’s commentary remains GOLD 😂😂😂😂🍷 #BarbaraPravi #Eurovision #GrahamNorton https://t.co/Q5AJidNumh
14811,1396232393925832718,2021-05-22T22:31:58.000Z,@EurovisionF2 @Babpravi Shocking
14844,1396231999791288322,2021-05-22T22:30:24.000Z,@drewerydyke We are already in! 😉#BarbaraPravi
14863,1396231304212066307,2021-05-22T22:27:38.000Z,@Babpravi @CapitolFR @EurovisionF2 Absolutely beautiful chanson. You deserve to win. I am wishing and praying for you.
14864,1396231302593097730,2021-05-22T22:27:37.000Z,@solomatea @Eurovision @Babpravi Yeah... The voting system is the issue... Not the politics. 🤔
14870,1396231125194977286,2021-05-22T22:26:55.000Z,@Eurovision @Babpravi Vote italy 24
14881,1396230748672249865,2021-05-22T22:25:25.000Z,#BarbaraPravi of France looking good for #Eurovision joy. https://t.co/B5bTEUQzQq
14890,1396230485563645952,2021-05-22T22:24:23.000Z,@Arslan98739053 @Eurovision @Babpravi Shut the fuck up idiot
14895,1396230269984813056,2021-05-22T22:23:31.000Z,@wiwibloggs @Babpravi @destinymusicmt I'm guessing Malta
14897,1396230207552491522,2021-05-22T22:23:16.000Z,@Eurovision @Babpravi We're spitting our dummy out for next year and not paying towards Eurovision if we get no points
14901,1396230057375453186,2021-05-22T22:22:41.000Z,I think we’d all like to know France’s @Babpravi ‘s skin care routine #Eurovision2021 #esf21 #FRA
14904,1396230032146812931,2021-05-22T22:22:35.000Z,@Eurovision @Babpravi She looks like a young Winona Ryder
14910,1396229921740050433,2021-05-22T22:22:08.000Z,@Eurovision @Babpravi UK need to exit the Eurovision !!!!!!
14912,1396229888584163330,2021-05-22T22:22:00.000Z,@Eurovision @Babpravi We got Iranian and other Islamists  supporters in Europe manipulating Jewry against European states and Israel. The very account is an Islamist run account. Fake!!
14913,1396229869810458626,2021-05-22T22:21:56.000Z,@Eurovision @Babpravi Beyond ridiculous that the UK hardly ever gets points from the judges anymore. Not all the songs of the last 10 years or whatever have been bad enough to be in the bottom 5. Time for home voters only.
14915,1396229853217710081,2021-05-22T22:21:52.000Z,My 12 points vote from Brussels goes to Fraaaaaaaance ! &lt;3 #Eurovision #belgium #France #BarbaraPravi
14918,1396229746225209348,2021-05-22T22:21:26.000Z,"@Eurovision @Babpravi Humming ""Au Claire De La Lune""  as best as I can...🌛"
14920,1396229731276705797,2021-05-22T22:21:23.000Z,Woah it’s so close between France and Switzerland! Fingers crossed for @Babpravi #Eurovision
14927,1396229641392857092,2021-05-22T22:21:01.000Z,@Eurovision @Babpravi While we support France 110% because the fraud that's on would not be allowed or tolerated in france.. this is an excellent anti fraud anti financial crime state .. let me remind everyone. Islamists are manipulating Europe agaisnt Israel! @EUCouncil @vonderleyen
14928,1396229639761186824,2021-05-22T22:21:01.000Z,"@Eurovision @Babpravi #FreePalestine and Fuck Israel. Share the message. You can make a change, you can save people. Thank you."
14935,1396229532491866115,2021-05-22T22:20:35.000Z,😍  #voila  #France   #Eurovision  ❤️#French o  #Iranian  breathy  sing for France   Go #BarbaraPravi  You will win it 🤩
14939,1396229521347645441,2021-05-22T22:20:33.000Z,Perfect answer!!! Go @Babpravi GO!!!💙🤍❤️ https://t.co/lse9yflQ6r
14942,1396229486778228736,2021-05-22T22:20:24.000Z,@Eurovision @Babpravi idc my girlies got robbed https://t.co/nQ1RiGa30M
14947,1396229448320552961,2021-05-22T22:20:15.000Z,@Eurovision @Babpravi 🛌 Goodnight @Babpravi
14950,1396229384802086923,2021-05-22T22:20:00.000Z,I hope @Babpravi wins #Eurovision #OpenUp tonight!
14953,1396229278350647298,2021-05-22T22:19:35.000Z,@Eurovision @Babpravi Italy Is the real winner https://t.co/kDd0V3UQl3
14957,1396229244473200644,2021-05-22T22:19:27.000Z,@Eurovision @Babpravi People still watch this crap when the voting is clearly political 🤣🤣
14962,1396229223992512512,2021-05-22T22:19:22.000Z,@Eurovision @Babpravi UK is not in the EU anymore.
14969,1396229081465823243,2021-05-22T22:18:48.000Z,@Babpravi Pretty girl
14972,1396229037744345091,2021-05-22T22:18:37.000Z,@Babpravi @CapitolFR @EurovisionF2 @ESC seems to be good - i cross all my fingers 4 you! :D
14973,1396229029255073795,2021-05-22T22:18:35.000Z,@Eurovision @Babpravi The Jury vote is a joke 😂😂😂
14980,1396228958438440964,2021-05-22T22:18:19.000Z,@Eurovision @Babpravi I love her!!!
14984,1396228913609814018,2021-05-22T22:18:08.000Z,@Eurovision @Babpravi Beautiful…✨✨✨✨♥️
14985,1396228905703510021,2021-05-22T22:18:06.000Z,@Babpravi congratulations from Bilbao
15001,1396228791589085186,2021-05-22T22:17:39.000Z,@Eurovision @Babpravi La Goat 🔥🔥
15004,1396228745934086147,2021-05-22T22:17:28.000Z,Good answer @Babpravi... good answer. 🛏️ #Eurovision #OpenUp https://t.co/4LlbcwjPD7
15032,1396228463779057665,2021-05-22T22:16:21.000Z,Does the french entry look like Winona Ryder? #Eurovision #BarbaraPravi
15059,1396228160300142592,2021-05-22T22:15:08.000Z,YAS @Babpravi YOU ARE SO RIGHT❤️❤️❤️❤️❤️ #Eurovision #OpenUp
15062,1396228108810919938,2021-05-22T22:14:56.000Z,Go go go @Babpravi 🇨🇵🇨🇵🇨🇵 #Eurovision #Eurovision2021 #BarbaraPravi
15075,1396228013642166274,2021-05-22T22:14:33.000Z,Its so crazy and intense !! Go @Babpravi ! Enjoying it with @rocarangi at phone since the beginning of the show 😁 I have chills ! #Eurovision 🇨🇵
15080,1396227947619659776,2021-05-22T22:14:18.000Z,@Amir_Off @Babpravi U were better 😁😘😘😘
15086,1396227863792193541,2021-05-22T22:13:58.000Z,@Amir_Off @Babpravi Whao topp
15107,1396227731424256000,2021-05-22T22:13:26.000Z,YOU DESERVE IT @Babpravi
15109,1396227681621000194,2021-05-22T22:13:14.000Z,Check out my Gig on Fiverr: do design and modeling for manufacture https://t.co/NXIUZf8uq3  #Eurovision #ESCita #maneskin #StarAcademy #BarbaraPravi
15121,1396227485331861504,2021-05-22T22:12:27.000Z,#BarbaraPravi Let's Go fighting !!!! Ont peu le faire !!!!  #Eurovision #France ❤️🇨🇵
15129,1396227383884230661,2021-05-22T22:12:03.000Z,Mood #Eurovision  #BarbaraPravi https://t.co/54c6iiVHbY
15146,1396227252401184774,2021-05-22T22:11:32.000Z,"France could quite literally win this.  That'd be both Junior and the main event in the space of a year. And a back-to-back win for @BabPravi.   Honestly, I wouldn't be mad.  #Eurovision"
15148,1396227234311061505,2021-05-22T22:11:27.000Z,@stuartcantrill France @Babpravi  is doing great so far
15159,1396227125624066052,2021-05-22T22:11:02.000Z,@Babpravi in the lead where she belongs!#Eurovision
15160,1396227108981153803,2021-05-22T22:10:58.000Z,"Deep down in my heart I also want the iranian-french singer #BarbaraPravi to win the night, go Barbara you got the lead 🇫🇷 🇮🇷 #Eurovision"
15165,1396227034041491468,2021-05-22T22:10:40.000Z,#France #BarbaraPravi Go Go go Go Go #Eurovision
15166,1396227028802756611,2021-05-22T22:10:38.000Z,12 points from my Serbia to #FRA #Eurovision @Babpravi
15177,1396226856802734091,2021-05-22T22:09:57.000Z,Go go go #France !!! @Babpravi on y croit 🤞🏾#Eurovision
15180,1396226734350082055,2021-05-22T22:09:28.000Z,@yzabell05174184 @AlexNath35 @Babpravi Caliente
15184,1396226684437897221,2021-05-22T22:09:16.000Z,@yzabell05174184 @AlexNath35 @Babpravi En slibard 😂
15208,1396225969397043200,2021-05-22T22:06:26.000Z,@CBeaune @Babpravi Plein soutien! 💪🇨🇵🇪🇺🤞
15217,1396225805123006471,2021-05-22T22:05:47.000Z,"Yes, this is what I like to see! And #BarbaraPravi getting 12 from Spain  💜💜💜 #Eurovision2021 #EUROVISION https://t.co/f3KgfgEkWg"
15222,1396225682343088129,2021-05-22T22:05:17.000Z,@jnksouI @Babpravi she's cute so i'm not gonna slander 😭😭
15224,1396225659693944832,2021-05-22T22:05:12.000Z,"@Babpravi What an absolutely beautiful song, Barbara in that beautiful chanson tradition 👏❤️ Sending love and best wishes from the UK."
15230,1396225488843157514,2021-05-22T22:04:31.000Z,@sanaphine @Babpravi 😭😭😭😭😭 she eating up
15241,1396225354260520970,2021-05-22T22:03:59.000Z,good for you @Babpravi good for you
15258,1396224706148175876,2021-05-22T22:01:25.000Z,@lucasbolivard Bah normal thats @Babpravi
15272,1396224244648919044,2021-05-22T21:59:35.000Z,@AurelieRG @Babpravi @if_lettonie Oh my! That would be amazing 🤩
15279,1396224018462744577,2021-05-22T21:58:41.000Z,WTF is this? Deceivers from #Eurovision  Serbia votes for #France  #BarbaraPravi https://t.co/Ro83WjVZki
15282,1396223938070515712,2021-05-22T21:58:22.000Z,Check out my Gig on Fiverr: I will wix website redesign wix ecommerce website wix website design https://t.co/Cgs6VW9iTD   #Eurovision #StarAcademy Finlande Ukraine Giannis #BarbaraPravi Italy Middleton Iceland Malte
15289,1396223595030908933,2021-05-22T21:57:00.000Z,Check out my Gig on Fiverr: I will design responsive mailchimp email template and do automation https://t.co/XLVy3K8Nkf   #Eurovision #StarAcademy Finlande Ukraine Giannis #BarbaraPravi Italy Middleton Iceland Malte
15293,1396223448410730496,2021-05-22T21:56:25.000Z,#barbarapravi perfection of simplicity  #Eurovision #Eurovision2021 https://t.co/ueFnIQ3XQC
15296,1396223379787685888,2021-05-22T21:56:08.000Z,"Check out my Gig on Fiverr: I will redesign shopify website, shopify website redesign, shopify design https://t.co/EOrr6gw7BJ   #Eurovision #StarAcademy Finlande Ukraine Giannis #BarbaraPravi Italy Middleton Iceland Malte"
15300,1396223238712303618,2021-05-22T21:55:35.000Z,Whatever happens tonight @Babpravi is my true winner Voilà is a work of art ❤ #Eurovision #FRA
15306,1396223099998248960,2021-05-22T21:55:02.000Z,"Check out my Gig on Fiverr: I will do wix website redesign, wix website design https://t.co/Kgw9ieUKyf   #Eurovision #StarAcademy Finlande Ukraine Giannis #BarbaraPravi Italy Middleton Iceland Malte"
15312,1396222941956870149,2021-05-22T21:54:24.000Z,"#Eurovision  I would vote for #Manizha #theroop #hooverphonic #BlindChannel and last but nit least #maneskin ! To these groups, well done guys! Was great to discover you tonight.  And la petite française ! Elle est bien cette chanson #FRA #BarbaraPravi"
15314,1396222912944803843,2021-05-22T21:54:17.000Z,@Babpravi @CapitolFR @EurovisionF2 You were incredible. You are better than this competition 😅❤
15315,1396222886218698758,2021-05-22T21:54:11.000Z,@KasparZ I'll do the outmost to get @Babpravi to visit Latvia for a concert at @if_lettonie !
15346,1396222160826478597,2021-05-22T21:51:18.000Z,@SebCTbien @EurovisionF2 @Babpravi Super 🤞🤞🤞🤞
